assignment_id,week_id,week_start,week_end,nT,rotation_group,rotation_round,pharmacy_id,location_id,shift_type,access_mode,schedule_source
O000738,2026-W44,2026-10-26,2026-11-02,37,2,6,P0024,L0024,STANDARD,P,optimized_efficiency_first
O000739,2026-W44,2026-10-26,2026-11-02,37,2,6,P0026,L0026,STANDARD,P,optimized_efficiency_first
O000740,2026-W44,2026-10-26,2026-11-02,37,2,6,P0027,L0027,STANDARD,P,optimized_efficiency_first
O000741,2026-W44,2026-10-26,2026-11-02,37,2,6,P0028,L0028,STANDARD,P,optimized_efficiency_first
O000742,2026-W44,2026-10-26,2026-11-02,37,2,6,P0029,L0029,STANDARD,P,optimized_efficiency_first
O000743,2026-W44,2026-10-26,2026-11-02,37,2,6,P0030,L0030,STANDARD,P,optimized_efficiency_first
O000744,2026-W44,2026-10-26,2026-11-02,37,2,6,P0031,L0031,STANDARD,P,optimized_efficiency_first
O000745,2026-W44,2026-10-26,2026-11-02,37,2,6,P0032,L0032,STANDARD,P,optimized_efficiency_first
O000746,2026-W44,2026-10-26,2026-11-02,37,2,6,P0033,L0033,STANDARD,P,optimized_efficiency_first
O000747,2026-W44,2026-10-26,2026-11-02,37,2,6,P0034,L0034,STANDARD,P,optimized_efficiency_first
O000748,2026-W44,2026-10-26,2026-11-02,37,2,6,P0035,L0035,STANDARD,P,optimized_efficiency_first
O000749,2026-W45,2026-11-02,2026-11-09,38,3,6,P0036,L0036,H24,P,optimized_efficiency_first
O000750,2026-W45,2026-11-02,2026-11-09,38,3,6,P0037,L0037,H24,P,optimized_efficiency_first
O000751,2026-W45,2026-11-02,2026-11-09,38,3,6,P0038,L0038,H24,P,optimized_efficiency_first
O000752,2026-W45,2026-11-02,2026-11-09,38,3,6,P0039,L0039,STANDARD,P,optimized_efficiency_first
O000753,2026-W45,2026-11-02,2026-11-09,38,3,6,P0040,L0040,STANDARD,P,optimized_efficiency_first
O000754,2026-W45,2026-11-02,2026-11-09,38,3,6,P0041,L0041,STANDARD,P,optimized_efficiency_first
O000755,2026-W45,2026-11-02,2026-11-09,38,3,6,P0042,L0042,STANDARD,P,optimized_efficiency_first
O000756,2026-W45,2026-11-02,2026-11-09,38,3,6,P0043,L0043,STANDARD,P,optimized_efficiency_first
O000757,2026-W45,2026-11-02,2026-11-09,38,3,6,P0044,L0044,STANDARD,P,optimized_efficiency_first
O000758,2026-W45,2026-11-02,2026-11-09,38,3,6,P0045,L0045,STANDARD,P,optimized_efficiency_first
O000759,2026-W45,2026-11-02,2026-11-09,38,3,6,P0047,L0047,STANDARD,P,optimized_efficiency_first
O000760,2026-W45,2026-11-02,2026-11-09,38,3,6,P0048,L0048,STANDARD,P,optimized_efficiency_first
O000761,2026-W45,2026-11-02,2026-11-09,38,3,6,P0049,L0049,STANDARD,P,optimized_efficiency_first
O000762,2026-W45,2026-11-02,2026-11-09,38,3,6,P0050,L0050,STANDARD,P,optimized_efficiency_first
O000763,2026-W45,2026-11-02,2026-11-09,38,3,6,P0051,L0051,STANDARD,P,optimized_efficiency_first
O000764,2026-W45,2026-11-02,2026-11-09,38,3,6,P0052,L0052,STANDARD,C,optimized_efficiency_first
O000765,2026-W45,2026-11-02,2026-11-09,38,3,6,P0053,L0053,STANDARD,P,optimized_efficiency_first
O000766,2026-W46,2026-11-09,2026-11-16,39,4,6,P0054,L0054,H24,P,optimized_efficiency_first
O000767,2026-W46,2026-11-09,2026-11-16,39,4,6,P0055,L0055,H24,P,optimized_efficiency_first
O000768,2026-W46,2026-11-09,2026-11-16,39,4,6,P0056,L0056,H24,P,optimized_efficiency_first
O000769,2026-W46,2026-11-09,2026-11-16,39,4,6,P0057,L0057,STANDARD,P,optimized_efficiency_first
O000770,2026-W46,2026-11-09,2026-11-16,39,4,6,P0058,L0058,STANDARD,P,optimized_efficiency_first
O000771,2026-W46,2026-11-09,2026-11-16,39,4,6,P0059,L0059,STANDARD,P,optimized_efficiency_first
O000772,2026-W46,2026-11-09,2026-11-16,39,4,6,P0060,L0060,STANDARD,P,optimized_efficiency_first
O000773,2026-W46,2026-11-09,2026-11-16,39,4,6,P0061,L0061,STANDARD,P,optimized_efficiency_first
O000774,2026-W46,2026-11-09,2026-11-16,39,4,6,P0062,L0062,STANDARD,P,optimized_efficiency_first
O000775,2026-W46,2026-11-09,2026-11-16,39,4,6,P0063,L0063,STANDARD,P,optimized_efficiency_first
O000776,2026-W46,2026-11-09,2026-11-16,39,4,6,P0064,L0064,STANDARD,P,optimized_efficiency_first
O000777,2026-W46,2026-11-09,2026-11-16,39,4,6,P0065,L0065,STANDARD,P,optimized_efficiency_first
O000778,2026-W46,2026-11-09,2026-11-16,39,4,6,P0066,L0066,STANDARD,P,optimized_efficiency_first
O000779,2026-W46,2026-11-09,2026-11-16,39,4,6,P0067,L0067,STANDARD,P,optimized_efficiency_first
O000780,2026-W46,2026-11-09,2026-11-16,39,4,6,P0068,L0068,STANDARD,P,optimized_efficiency_first
O000781,2026-W46,2026-11-09,2026-11-16,39,4,6,P0069,L0069,STANDARD,P,optimized_efficiency_first
O000782,2026-W46,2026-11-09,2026-11-16,39,4,6,P0070,L0070,STANDARD,C,optimized_efficiency_first
O000783,2026-W47,2026-11-16,2026-11-23,40,5,6,P0071,L0071,H24,P,optimized_efficiency_first
O000784,2026-W47,2026-11-16,2026-11-23,40,5,6,P0072,L0072,H24,P,optimized_efficiency_first
O000785,2026-W47,2026-11-16,2026-11-23,40,5,6,P0073,L0073,H24,P,optimized_efficiency_first
O000786,2026-W47,2026-11-16,2026-11-23,40,5,6,P0074,L0074,STANDARD,P,optimized_efficiency_first
O000787,2026-W47,2026-11-16,2026-11-23,40,5,6,P0075,L0075,STANDARD,P,optimized_efficiency_first
O000788,2026-W47,2026-11-16,2026-11-23,40,5,6,P0076,L0076,STANDARD,P,optimized_efficiency_first
O000789,2026-W47,2026-11-16,2026-11-23,40,5,6,P0078,L0078,STANDARD,P,optimized_efficiency_first
O000790,2026-W47,2026-11-16,2026-11-23,40,5,6,P0079,L0079,STANDARD,P,optimized_efficiency_first
O000791,2026-W47,2026-11-16,2026-11-23,40,5,6,P0080,L0080,STANDARD,P,optimized_efficiency_first
O000792,2026-W47,2026-11-16,2026-11-23,40,5,6,P0081,L0081,STANDARD,P,optimized_efficiency_first
O000793,2026-W47,2026-11-16,2026-11-23,40,5,6,P0082,L0082,STANDARD,P,optimized_efficiency_first
O000794,2026-W47,2026-11-16,2026-11-23,40,5,6,P0083,L0083,STANDARD,P,optimized_efficiency_first
O000795,2026-W47,2026-11-16,2026-11-23,40,5,6,P0084,L0084,STANDARD,P,optimized_efficiency_first
O000796,2026-W47,2026-11-16,2026-11-23,40,5,6,P0085,L0085,STANDARD,P,optimized_efficiency_first
O000797,2026-W47,2026-11-16,2026-11-23,40,5,6,P0086,L0086,STANDARD,P,optimized_efficiency_first
O000798,2026-W47,2026-11-16,2026-11-23,40,5,6,P0087,L0087,STANDARD,P,optimized_efficiency_first
O000799,2026-W47,2026-11-16,2026-11-23,40,5,6,P0088,L0088,STANDARD,P,optimized_efficiency_first
O000800,2026-W48,2026-11-23,2026-11-30,41,6,6,P0089,L0089,H24,P,optimized_efficiency_first
O000801,2026-W48,2026-11-23,2026-11-30,41,6,6,P0090,L0090,H24,P,optimized_efficiency_first
O000802,2026-W48,2026-11-23,2026-11-30,41,6,6,P0091,L0091,H24,P,optimized_efficiency_first
O000803,2026-W48,2026-11-23,2026-11-30,41,6,6,P0092,L0092,STANDARD,P,optimized_efficiency_first
O000804,2026-W48,2026-11-23,2026-11-30,41,6,6,P0093,L0093,STANDARD,P,optimized_efficiency_first
O000805,2026-W48,2026-11-23,2026-11-30,41,6,6,P0094,L0094,STANDARD,P,optimized_efficiency_first
O000806,2026-W48,2026-11-23,2026-11-30,41,6,6,P0095,L0095,STANDARD,P,optimized_efficiency_first
O000807,2026-W48,2026-11-23,2026-11-30,41,6,6,P0096,L0096,STANDARD,P,optimized_efficiency_first
O000808,2026-W48,2026-11-23,2026-11-30,41,6,6,P0097,L0097,STANDARD,P,optimized_efficiency_first
O000809,2026-W48,2026-11-23,2026-11-30,41,6,6,P0098,L0098,STANDARD,P,optimized_efficiency_first
O000810,2026-W48,2026-11-23,2026-11-30,41,6,6,P0100,L0100,STANDARD,P,optimized_efficiency_first
O000811,2026-W48,2026-11-23,2026-11-30,41,6,6,P0101,L0101,STANDARD,P,optimized_efficiency_first
O000812,2026-W48,2026-11-23,2026-11-30,41,6,6,P0102,L0102,STANDARD,P,optimized_efficiency_first
O000813,2026-W48,2026-11-23,2026-11-30,41,6,6,P0103,L0103,STANDARD,P,optimized_efficiency_first
O000814,2026-W48,2026-11-23,2026-11-30,41,6,6,P0104,L0104,STANDARD,P,optimized_efficiency_first
O000815,2026-W48,2026-11-23,2026-11-30,41,6,6,P0105,L0105,STANDARD,P,optimized_efficiency_first
O000816,2026-W48,2026-11-23,2026-11-30,41,6,6,P0106,L0106,STANDARD,P,optimized_efficiency_first
O000817,2026-W49,2026-11-30,2026-12-07,42,7,6,P0107,L0107,H24,P,optimized_efficiency_first
O000818,2026-W49,2026-11-30,2026-12-07,42,7,6,P0108,L0108,H24,P,optimized_efficiency_first
O000819,2026-W49,2026-11-30,2026-12-07,42,7,6,P0109,L0109,H24,P,optimized_efficiency_first
O000820,2026-W49,2026-11-30,2026-12-07,42,7,6,P0110,L0110,STANDARD,P,optimized_efficiency_first
O000821,2026-W49,2026-11-30,2026-12-07,42,7,6,P0111,L0111,STANDARD,P,optimized_efficiency_first
O000822,2026-W49,2026-11-30,2026-12-07,42,7,6,P0112,L0112,STANDARD,P,optimized_efficiency_first
O000823,2026-W49,2026-11-30,2026-12-07,42,7,6,P0113,L0113,STANDARD,P,optimized_efficiency_first
O000824,2026-W49,2026-11-30,2026-12-07,42,7,6,P0114,L0114,STANDARD,P,optimized_efficiency_first
O000825,2026-W49,2026-11-30,2026-12-07,42,7,6,P0115,L0115,STANDARD,P,optimized_efficiency_first
O000826,2026-W49,2026-11-30,2026-12-07,42,7,6,P0116,L0116,STANDARD,P,optimized_efficiency_first
O000827,2026-W49,2026-11-30,2026-12-07,42,7,6,P0117,L0117,STANDARD,P,optimized_efficiency_first
O000828,2026-W49,2026-11-30,2026-12-07,42,7,6,P0118,L0118,STANDARD,P,optimized_efficiency_first
O000829,2026-W49,2026-11-30,2026-12-07,42,7,6,P0119,L0119,STANDARD,C,optimized_efficiency_first
O000830,2026-W49,2026-11-30,2026-12-07,42,7,6,P0120,L0120,STANDARD,P,optimized_efficiency_first
O000831,2026-W49,2026-11-30,2026-12-07,42,7,6,P0121,L0121,STANDARD,P,optimized_efficiency_first
O000832,2026-W49,2026-11-30,2026-12-07,42,7,6,P0122,L0122,STANDARD,P,optimized_efficiency_first
O000833,2026-W49,2026-11-30,2026-12-07,42,7,6,P0123,L0123,STANDARD,P,optimized_efficiency_first
O000834,2026-W50,2026-12-07,2026-12-14,1,1,1,P0007,L0007,H24,P,optimized_efficiency_first
O000835,2026-W50,2026-12-07,2026-12-14,1,1,1,P0008,L0008,H24,P,optimized_efficiency_first
O000836,2026-W50,2026-12-07,2026-12-14,1,1,1,P0015,L0015,H24,P,optimized_efficiency_first
O000837,2026-W50,2026-12-07,2026-12-14,1,1,1,P0001,L0001,STANDARD,C,optimized_efficiency_first
O000838,2026-W50,2026-12-07,2026-12-14,1,1,1,P0002,L0002,STANDARD,P,optimized_efficiency_first
O000839,2026-W50,2026-12-07,2026-12-14,1,1,1,P0003,L0003,STANDARD,P,optimized_efficiency_first
O000840,2026-W50,2026-12-07,2026-12-14,1,1,1,P0004,L0004,STANDARD,P,optimized_efficiency_first
O000841,2026-W50,2026-12-07,2026-12-14,1,1,1,P0005,L0005,STANDARD,P,optimized_efficiency_first
O000842,2026-W50,2026-12-07,2026-12-14,1,1,1,P0006,L0006,STANDARD,P,optimized_efficiency_first
O000843,2026-W50,2026-12-07,2026-12-14,1,1,1,P0009,L0009,STANDARD,P,optimized_efficiency_first
O000844,2026-W50,2026-12-07,2026-12-14,1,1,1,P0010,L0010,STANDARD,P,optimized_efficiency_first
O000845,2026-W50,2026-12-07,2026-12-14,1,1,1,P0011,L0011,STANDARD,P,optimized_efficiency_first
O000846,2026-W50,2026-12-07,2026-12-14,1,1,1,P0012,L0012,STANDARD,P,optimized_efficiency_first
O000847,2026-W50,2026-12-07,2026-12-14,1,1,1,P0013,L0013,STANDARD,P,optimized_efficiency_first
O000848,2026-W50,2026-12-07,2026-12-14,1,1,1,P0014,L0014,STANDARD,P,optimized_efficiency_first
O000849,2026-W50,2026-12-07,2026-12-14,1,1,1,P0016,L0016,STANDARD,P,optimized_efficiency_first
O000850,2026-W50,2026-12-07,2026-12-14,1,1,1,P0017,L0017,STANDARD,C,optimized_efficiency_first
O000851,2026-W51,2026-12-14,2026-12-21,2,2,1,P0025,L0025,H24,P,optimized_efficiency_first
O000852,2026-W51,2026-12-14,2026-12-21,2,2,1,P0031,L0031,H24,P,optimized_efficiency_first
O000853,2026-W51,2026-12-14,2026-12-21,2,2,1,P0033,L0033,H24,P,optimized_efficiency_first
O000854,2026-W51,2026-12-14,2026-12-21,2,2,1,P0018,L0018,STANDARD,P,optimized_efficiency_first
O000855,2026-W51,2026-12-14,2026-12-21,2,2,1,P0019,L0019,STANDARD,P,optimized_efficiency_first
O000856,2026-W51,2026-12-14,2026-12-21,2,2,1,P0020,L0020,STANDARD,P,optimized_efficiency_first
O000857,2026-W51,2026-12-14,2026-12-21,2,2,1,P0021,L0021,STANDARD,P,optimized_efficiency_first
O000858,2026-W51,2026-12-14,2026-12-21,2,2,1,P0022,L0022,STANDARD,P,optimized_efficiency_first
O000859,2026-W51,2026-12-14,2026-12-21,2,2,1,P0023,L0023,STANDARD,P,optimized_efficiency_first
O000860,2026-W51,2026-12-14,2026-12-21,2,2,1,P0024,L0024,STANDARD,P,optimized_efficiency_first
O000861,2026-W51,2026-12-14,2026-12-21,2,2,1,P0026,L0026,STANDARD,P,optimized_efficiency_first
O000862,2026-W51,2026-12-14,2026-12-21,2,2,1,P0027,L0027,STANDARD,P,optimized_efficiency_first
O000863,2026-W51,2026-12-14,2026-12-21,2,2,1,P0029,L0029,STANDARD,P,optimized_efficiency_first
O000864,2026-W51,2026-12-14,2026-12-21,2,2,1,P0030,L0030,STANDARD,P,optimized_efficiency_first
O000865,2026-W51,2026-12-14,2026-12-21,2,2,1,P0032,L0032,STANDARD,P,optimized_efficiency_first
O000866,2026-W51,2026-12-14,2026-12-21,2,2,1,P0034,L0034,STANDARD,P,optimized_efficiency_first
O000867,2026-W51,2026-12-14,2026-12-21,2,2,1,P0035,L0035,STANDARD,P,optimized_efficiency_first
O000868,2026-W52,2026-12-21,2026-12-28,3,3,1,P0041,L0041,H24,P,optimized_efficiency_first
O000869,2026-W52,2026-12-21,2026-12-28,3,3,1,P0047,L0047,H24,P,optimized_efficiency_first
O000870,2026-W52,2026-12-21,2026-12-28,3,3,1,P0051,L0051,H24,P,optimized_efficiency_first
O000871,2026-W52,2026-12-21,2026-12-28,3,3,1,P0036,L0036,STANDARD,P,optimized_efficiency_first
O000872,2026-W52,2026-12-21,2026-12-28,3,3,1,P0037,L0037,STANDARD,P,optimized_efficiency_first
O000873,2026-W52,2026-12-21,2026-12-28,3,3,1,P0038,L0038,STANDARD,P,optimized_efficiency_first
O000874,2026-W52,2026-12-21,2026-12-28,3,3,1,P0039,L0039,STANDARD,P,optimized_efficiency_first
O000875,2026-W52,2026-12-21,2026-12-28,3,3,1,P0040,L0040,STANDARD,P,optimized_efficiency_first
O000876,2026-W52,2026-12-21,2026-12-28,3,3,1,P0042,L0042,STANDARD,P,optimized_efficiency_first
O000877,2026-W52,2026-12-21,2026-12-28,3,3,1,P0044,L0044,STANDARD,P,optimized_efficiency_first
O000878,2026-W52,2026-12-21,2026-12-28,3,3,1,P0045,L0045,STANDARD,P,optimized_efficiency_first
O000879,2026-W52,2026-12-21,2026-12-28,3,3,1,P0046,L0046,STANDARD,P,optimized_efficiency_first
O000880,2026-W52,2026-12-21,2026-12-28,3,3,1,P0048,L0048,STANDARD,P,optimized_efficiency_first
O000881,2026-W52,2026-12-21,2026-12-28,3,3,1,P0049,L0049,STANDARD,P,optimized_efficiency_first
O000882,2026-W52,2026-12-21,2026-12-28,3,3,1,P0050,L0050,STANDARD,P,optimized_efficiency_first
O000883,2026-W52,2026-12-21,2026-12-28,3,3,1,P0052,L0052,STANDARD,C,optimized_efficiency_first
O000884,2026-W52,2026-12-21,2026-12-28,3,3,1,P0053,L0053,STANDARD,P,optimized_efficiency_first
O000885,2026-W53,2026-12-28,2027-01-03,4,4,1,P0062,L0062,H24,P,optimized_efficiency_first
O000886,2026-W53,2026-12-28,2027-01-03,4,4,1,P0065,L0065,H24,P,optimized_efficiency_first
O000887,2026-W53,2026-12-28,2027-01-03,4,4,1,P0067,L0067,H24,P,optimized_efficiency_first
O000888,2026-W53,2026-12-28,2027-01-03,4,4,1,P0054,L0054,STANDARD,P,optimized_efficiency_first
O000889,2026-W53,2026-12-28,2027-01-03,4,4,1,P0055,L0124,STANDARD,P,optimized_efficiency_first
O000890,2026-W53,2026-12-28,2027-01-03,4,4,1,P0056,L0056,STANDARD,P,optimized_efficiency_first
O000891,2026-W53,2026-12-28,2027-01-03,4,4,1,P0057,L0057,STANDARD,P,optimized_efficiency_first
O000892,2026-W53,2026-12-28,2027-01-03,4,4,1,P0058,L0058,STANDARD,P,optimized_efficiency_first
O000893,2026-W53,2026-12-28,2027-01-03,4,4,1,P0059,L0059,STANDARD,P,optimized_efficiency_first
O000894,2026-W53,2026-12-28,2027-01-03,4,4,1,P0060,L0060,STANDARD,P,optimized_efficiency_first
O000895,2026-W53,2026-12-28,2027-01-03,4,4,1,P0061,L0061,STANDARD,P,optimized_efficiency_first
O000896,2026-W53,2026-12-28,2027-01-03,4,4,1,P0063,L0063,STANDARD,P,optimized_efficiency_first
O000897,2026-W53,2026-12-28,2027-01-03,4,4,1,P0064,L0064,STANDARD,P,optimized_efficiency_first
O000898,2026-W53,2026-12-28,2027-01-03,4,4,1,P0066,L0066,STANDARD,P,optimized_efficiency_first
O000899,2026-W53,2026-12-28,2027-01-03,4,4,1,P0068,L0068,STANDARD,P,optimized_efficiency_first
O000900,2026-W53,2026-12-28,2027-01-03,4,4,1,P0069,L0069,STANDARD,P,optimized_efficiency_first
O000901,2026-W53,2026-12-28,2027-01-03,4,4,1,P0070,L0070,STANDARD,C,optimized_efficiency_first
